CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY
4e80f403-0e10-4725-854d-f023c12ee1e2,d0d95854-71b8-4079-8de0-d46f4e9b663f,TCGA-EM-A1CU-11A-01-TSA.9bc89c99-7d38-4747-85e4-38a6742a2d44.svs,Tissue Slide
4e80f403-0e10-4725-854d-f023c12ee1e2,acfe4bad-269b-44bc-881a-156396454e9b,TCGA-EM-A1CU-01Z-00-DX1.3867DBBD-1507-4C14-A504-8AF2DEC28077.svs,Diagnostic Slide
4e8c570c-3cbe-4878-8b2c-b966868dd60d,436caaab-c47c-45d2-82dd-14f82c8fbe96,TCGA-IF-A4AJ-01Z-00-DX2.55531AE5-D929-4405-991C-698CE5C80AF6.svs,Diagnostic Slide
4e8c570c-3cbe-4878-8b2c-b966868dd60d,2f0d15c9-a5b0-44b1-86b8-9bc673e1e3f0,TCGA-IF-A4AJ-01A-01-TS1.327EB98B-082E-4808-8B5F-7D4425A884D8.svs,Tissue Slide
4e8c570c-3cbe-4878-8b2c-b966868dd60d,ff832ed6-f547-4e7d-b5f2-79f4b2a16d4e,TCGA-IF-A4AJ-01Z-00-DX1.A6CE6AEC-B645-4885-A995-99FF7A4B26A5.svs,Diagnostic Slide
4e8c570c-3cbe-4878-8b2c-b966868dd60d,db2a203a-0c60-4374-8ff0-3ae72bc48b3f,TCGA-IF-A4AJ-11A-01-TSA.F2D01160-FDC2-4520-B656-9991E90C6F96.svs,Tissue Slide
4e8c570c-3cbe-4878-8b2c-b966868dd60d,05351b07-042c-43bc-a820-d175e8b67d56,5d9faee2-c374-4734-a104-239f0578890c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4e959d61-4f7f-4933-bada-d33a621d9c03,6f4d355b-252b-48aa-aa0b-a1955fb3b8b4,TCGA-EL-A3GQ-01A-01-TS1.3C9E2D21-3B2B-4AD8-AD21-28D90D986B83.svs,Tissue Slide
4e9d1a69-1f10-4500-9dda-f8eb1ccc6576,5a012499-c0a3-423b-af1f-b3b1c921b589,TCGA-EB-A4IQ-01A-01-TSA.247D6BA6-F605-47AD-8E1B-108A6E29B52E.svs,Tissue Slide
4e9d1a69-1f10-4500-9dda-f8eb1ccc6576,e494daa4-ab36-4034-bb45-d939eab3fb58,TCGA-EB-A4IQ-01Z-00-DX1.C9F9D585-C34F-4771-9BE7-5E8CBE15EF0A.svs,Diagnostic Slide
4e9d1a69-1f10-4500-9dda-f8eb1ccc6576,1b354090-3362-4233-bb8a-c50bca73497c,967bf1b6-e9da-42b7-8d3c-e6a56394b568.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4ea50685-3b63-440a-b037-597ef2529e7d,ac4a38b8-d5af-4ec0-9a68-80f325ac3b7a,TCGA-57-1582-01Z-00-DX1.BDF02DAA-E520-46BD-A479-58CAA4354B1A.svs,Diagnostic Slide
4ea50685-3b63-440a-b037-597ef2529e7d,fc04bc19-2db2-44ba-816f-33c995bc7da8,TCGA-57-1582-01A-01-TS1.9e678536-fc06-43d6-8e9b-82f6376eda8e.svs,Tissue Slide
4ea50685-3b63-440a-b037-597ef2529e7d,0f588d07-7040-4bf2-8a10-afc6dafeda2c,TCGA-57-1582-11A-01-TS1.4054d24b-7f2e-440e-a6ee-855758457a88.svs,Tissue Slide
4ea50685-3b63-440a-b037-597ef2529e7d,b6d01bcb-0c4a-4aae-9b7f-d6a266c1ee69,c99fbe90-c684-42dd-ba96-66aa1f1295d8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4eac2c98-86d2-4ee6-a1d3-157d013c78dc,e71711a4-d784-4f4a-a4b3-13059c5e12c4,TCGA-09-1666-01A-01-BS1.da8d3b7c-3945-4281-8907-19a24dd29f68.svs,Tissue Slide
4ed1616e-8c62-4104-bcbe-26d7059f04d0,f1ae92d0-c919-4754-b734-8302e13bfbae,TCGA-C5-A7X3-01A-01-TS1.CEAD427D-3E63-4ADA-A9A0-7778A9074552.svs,Tissue Slide
4edd92e1-5da5-49a3-80e4-fa456aa425b8,d29529f5-3e4f-401b-a0ea-28c91fa7c814,TCGA-B9-4116-01A-01-TS1.962d8435-4027-442c-8c91-db64c5ba9119.svs,Tissue Slide
4edd92e1-5da5-49a3-80e4-fa456aa425b8,eb753dcc-c44e-4f1f-80d5-91b79ad7f595,TCGA-B9-4116-01Z-00-DX1.96946ff8-f67c-42ce-a75a-5e901bc02c1d.svs,Diagnostic Slide
4edd92e1-5da5-49a3-80e4-fa456aa425b8,9f42e30b-fb32-44d3-b00d-8e6c48e30415,82215367-5f02-47bc-b9d1-8a0e94e17a4f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4edd92e1-5da5-49a3-80e4-fa456aa425b8,e9e1cd0e-b6a1-47b5-991d-390d1d3cf28a,TCGA-B9-4116-01A-01-BS1.2e62bc60-29f4-48b9-8fd6-a58b118adf9c.svs,Tissue Slide
4edd92e1-5da5-49a3-80e4-fa456aa425b8,5f7582c6-daeb-40d7-bd6d-cb51f89968b1,TCGA-B9-4116-01A-02-BS2.0839b7f9-8b11-42df-bffc-c849a6994472.svs,Tissue Slide
4ee14e95-09d8-4512-b358-3e0e7cb74c9a,fc6c9fac-5707-46f7-be88-ef55f86af6d4,TCGA-B0-4844-11A-01-BS1.d0f80a44-a2fb-4512-bd8a-678cb55d7fa0.svs,Tissue Slide
4ee14e95-09d8-4512-b358-3e0e7cb74c9a,84d9bd76-8904-4e04-b09d-ab6da20e02b9,TCGA-B0-4844-01A-01-BS1.4ab76d7c-d2ba-48ce-9096-a31ddd091c8e.svs,Tissue Slide
4ee14e95-09d8-4512-b358-3e0e7cb74c9a,829fe16a-4fc1-43de-9fbd-53453d6a6d4f,TCGA-B0-4844-01Z-00-DX1.18c475a1-24a9-473b-82e7-0caa621d18b1.svs,Diagnostic Slide
4ee14e95-09d8-4512-b358-3e0e7cb74c9a,05becc45-68e1-4706-a225-3a805bd7ba56,ff7cdc45-a66a-4b2c-b96c-70756f32f74b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4ef24cca-976b-4c2f-8810-4339967da570,617333f1-fe8a-4fd8-b18f-7df60741883e,TCGA-EJ-A6RA-01A-01-TSA.5AF20B4D-ACB4-491A-8E89-388AF20C5C19.svs,Tissue Slide
4ef24cca-976b-4c2f-8810-4339967da570,2e128b07-b323-4b41-a598-02f3681e8a64,472b70bf-79de-4e63-8924-828c748dca4e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4ef429be-c345-4258-9b42-b56e215e1a2c,6d0c91ea-55dd-4c1c-b7b0-503957001490,0ec226ff-ca38-4036-ac29-762f5058156e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4efebe0b-ea06-4189-be34-5c191f69d1f6,cc4dec53-5989-4f0c-a880-3339a5c6a35b,TCGA-2G-AAEW-01Z-00-DX1.82DE89BF-C648-409C-A661-32AD5C0E4775.svs,Diagnostic Slide
4efebe0b-ea06-4189-be34-5c191f69d1f6,4e5db833-9922-498a-b527-ec01c26becb7,c30e8fa6-0de7-4674-b8e0-0ed6e3b14678.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4efebe0b-ea06-4189-be34-5c191f69d1f6,279f347e-880d-49a2-ab5b-c5ff7e217b02,TCGA-2G-AAEW-01A-01-TS1.A1D8E5F3-1740-4F5B-BEE7-E290CE5462CE.svs,Tissue Slide
4f340c8c-5912-4257-b57d-c096da254c26,8b7f1bf8-8c96-4984-ba77-36aeeffab455,d82387dd-f614-4d15-9a1e-db7820fccbd9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f340c8c-5912-4257-b57d-c096da254c26,7a9f16cb-3e6a-40a3-8fa6-cc10db7789a2,TCGA-EL-A4JW-01Z-00-DX1.3769D132-5249-432A-A081-B6CD6279C9FC.svs,Diagnostic Slide
4f4e8834-a716-42e6-bd51-60d80a619202,f0eaf352-757f-4dee-9625-8890419e1d6b,TCGA-MY-A5BF-01Z-00-DX2.B9688F0E-42A9-4328-BB22-6446636EFF0F.svs,Diagnostic Slide
4f4e8834-a716-42e6-bd51-60d80a619202,c5115764-c6c1-4973-8c93-3053536fe55f,TCGA-MY-A5BF-01Z-00-DX1.EBA36CA2-14D7-45C5-BE6D-FF35B69079FF.svs,Diagnostic Slide
4f4e8834-a716-42e6-bd51-60d80a619202,2d58b9b3-9c5a-4361-a3df-67ce1c596fb9,TCGA-MY-A5BF-11A-01-TSA.566B4C64-64C8-4849-A166-5B64637798D1.svs,Tissue Slide
4f4e8834-a716-42e6-bd51-60d80a619202,c75b0d3b-e3d9-4ee0-a0ce-af3883ec562e,TCGA-MY-A5BF-01A-01-TSA.9FF67562-2ECE-43DA-B714-075F5F3B8C3F.svs,Tissue Slide
4f4e8834-a716-42e6-bd51-60d80a619202,8439b3b2-ea14-43f4-b7ab-e18089e4c5a4,d405b97c-1f8c-4c32-b409-702047015275.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f4e8834-a716-42e6-bd51-60d80a619202,aaaaa808-0cfd-4e29-9d71-5d6ba2c35b69,3d32ff77-47f0-4b32-9746-1fb04f9a7d85.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f4e8834-a716-42e6-bd51-60d80a619202,48a820c8-f5b1-43e3-bfc5-433e63d3a66e,TCGA-MY-A5BF-01Z-00-DX3.CF669DE8-217E-47A6-839F-ABE9657BA566.svs,Diagnostic Slide
4f4e8834-a716-42e6-bd51-60d80a619202,59f33881-9c29-4175-8616-2eddeb3cc351,TCGA-MY-A5BF-01Z-00-DX4.48F35F8C-450B-4851-95D0-642B2A700671.svs,Diagnostic Slide
4f50397e-c4bd-4408-b6e9-776b8a14c8a9,f2d80fcc-cc6e-4335-9fec-36abcd3fc67a,84ec66a6-0ea7-4a37-ad5f-f41f5cad1ecc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f50397e-c4bd-4408-b6e9-776b8a14c8a9,3eddbb9d-50bb-4e44-85da-5662a87dba5c,TCGA-12-1089-01Z-00-DX2.F96B9732-9A81-44D5-9B0D-48C1E061A92A.svs,Diagnostic Slide
4f50397e-c4bd-4408-b6e9-776b8a14c8a9,81b8e7db-11e6-4c2b-a70b-6041de53a3a7,TCGA-12-1089-01Z-00-DX1.E68DFC4E-748F-41E3-BC77-361421A74517.svs,Diagnostic Slide
4f50397e-c4bd-4408-b6e9-776b8a14c8a9,678b9ea6-1089-41f5-9937-608d320e5d6b,TCGA-12-1089-01A-01-TS1.7c4d6265-161f-4c71-ae8e-4ccab1e86a9e.svs,Tissue Slide
4f50397e-c4bd-4408-b6e9-776b8a14c8a9,0cdb86cb-b0b4-40f0-8752-2d6ab408c104,TCGA-12-1089-01Z-00-DX3.84A809E9-88B5-4E13-A577-563AA7E11F2D.svs,Diagnostic Slide
4f50397e-c4bd-4408-b6e9-776b8a14c8a9,c6d5784f-feff-4313-9479-be305781fc2f,TCGA-12-1089-01A-01-BS1.28408921-dae0-43bb-8182-5b1479014338.svs,Tissue Slide
4f514ed4-3be6-44bc-a531-210027846459,e604c082-be80-4a47-a7f9-66fd90d0ef72,92477499-7388-4b4e-9ef3-b3f0af1ddec6.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f514ed4-3be6-44bc-a531-210027846459,75c0e41c-5d67-4d64-aac5-451a168a281d,TCGA-C5-A1MF-01Z-00-DX1.8C787217-8C11-4296-A955-45DA0B17C2BA.svs,Diagnostic Slide
4f514ed4-3be6-44bc-a531-210027846459,69eb1bed-4bfd-4f58-bce7-de0c11259837,TCGA-C5-A1MF-01A-01-TSA.00db3a5b-baf4-499e-9abb-53106c56f810.svs,Tissue Slide
4f601d7b-8db1-4c6d-9374-21dcd804980d,7d6e87b2-039a-4f6d-a0c1-4ba9b1f71c5a,TCGA-AD-6895-01A-01-TS1.60e5a7e9-6a8d-47ae-8094-7429f03b42b3.svs,Tissue Slide
4f601d7b-8db1-4c6d-9374-21dcd804980d,54f615f0-aa45-43a1-8ad8-098868fab3c3,270a14bb-8ae5-4372-a66b-b3d71bf217f7.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f601d7b-8db1-4c6d-9374-21dcd804980d,f77be3ea-4595-49a6-b41c-de074b132bf8,TCGA-AD-6895-01Z-00-DX1.7FB1FBC6-683B-4285-89D1-A7A20F07A9D4.svs,Diagnostic Slide
4f608829-ffc4-4527-886e-6bc764ab29f5,5eecf0a8-6e65-45b8-87c6-ea436bdcf05b,TCGA-BH-A0BG-01A-01-TSA.e8a4f7a5-137e-4647-9f9e-528f308112e3.svs,Tissue Slide
4f608829-ffc4-4527-886e-6bc764ab29f5,742a677b-e99b-4916-bb92-3536c55ee5e3,594263d2-e787-4e14-a2de-8f57727de001.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f608829-ffc4-4527-886e-6bc764ab29f5,c5331e5e-10b4-4979-958b-d4592a2805de,TCGA-BH-A0BG-01Z-00-DX1.0838FB7F-8C85-4687-9F70-D136A1063383.svs,Diagnostic Slide
4f786107-3cf5-4ab3-bba4-f399dee23f0e,bffacf34-4942-496d-9c5d-d36294d80a9d,TCGA-AA-3844-01Z-00-DX1.bf88ce1f-0601-40c8-813e-4e3df51bd2f0.svs,Diagnostic Slide
4f786107-3cf5-4ab3-bba4-f399dee23f0e,7959817f-1f4b-4567-b7e9-44e56407a3e3,TCGA-AA-3844-01A-01-TS1.6a6ad054-276a-49c4-a0f2-cc609b380157.svs,Tissue Slide
4f786107-3cf5-4ab3-bba4-f399dee23f0e,91a95c38-5ab7-4166-b4e7-64454cb3d06c,7b98348a-13f8-404a-9a1e-280ae481b6b0.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f786107-3cf5-4ab3-bba4-f399dee23f0e,487c4184-e8d0-477c-b8e6-f631f5f04cac,TCGA-AA-3844-01A-01-BS1.1b127c9c-04a1-46ad-9cd6-fe61ef67719f.svs,Tissue Slide
4f7e7a0e-4aa2-4b6a-936f-6429c7d6a2a7,db186f6b-bc1c-4ba8-a654-183f31745b5b,TCGA-D9-A3Z1-06Z-00-DX1.ECFEE77E-D5FA-4264-9CC6-41E76CFAF104.svs,Diagnostic Slide
4f7e7a0e-4aa2-4b6a-936f-6429c7d6a2a7,631ef22b-0162-47a7-9dd0-c1d33f9a1de5,47f225d0-6724-404f-9489-19dc77637940.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f7e7a0e-4aa2-4b6a-936f-6429c7d6a2a7,457d1c20-1791-4443-9fe9-8e6889099aea,TCGA-D9-A3Z1-06A-01-TS1.B6EF92D6-E66D-4167-A59A-E7879A6D9328.svs,Tissue Slide
4f9775f2-b663-4daf-aa9e-50915cae9407,6de522a3-d303-4eb2-8509-94b2b81e0718,TCGA-A6-3808-01A-01-TS1.8adee59d-c5c0-4eb0-a84b-583a382bbc42.svs,Tissue Slide
4f9775f2-b663-4daf-aa9e-50915cae9407,ce9a87a9-c6e2-43b3-949f-1c6c2922523e,TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0.svs,Diagnostic Slide
4f9775f2-b663-4daf-aa9e-50915cae9407,9ce2bb36-5b1e-4a58-bc5e-dc072b217ba4,27871087-0449-4f04-bc72-a975681a198a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f9775f2-b663-4daf-aa9e-50915cae9407,91153f1f-df01-4871-9332-4bf23c1661e0,TCGA-A6-3808-01A-01-BS1.a505f76a-30fb-4de8-8cbd-d8c11036afb3.svs,Tissue Slide
4f9775f2-b663-4daf-aa9e-50915cae9407,853bcd1f-0498-4b5c-a0d2-ece8a662c002,TCGA-A6-3808-11A-01-BS1.2874c8d9-010e-4205-a198-23363209be1f.svs,Tissue Slide
4f9775f2-b663-4daf-aa9e-50915cae9407,e43b2ee3-4b58-4fb1-ab9d-ea4a5739e941,TCGA-A6-3808-11A-01-TS1.de8d5f36-febb-43d5-8f5c-9bc3842e53ff.svs,Tissue Slide
4f9f1fce-d96e-407b-a873-56129985aece,10e760a6-6410-4f2f-acdd-1cff022dfda9,cbab180a-e19b-44d2-8c37-c221c3fb5775.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4f9f1fce-d96e-407b-a873-56129985aece,35ac77cc-3015-4786-a24c-e95a88b26b48,TCGA-CH-5737-01A-01-BS1.af8ace42-371c-4003-a16b-4966da0c0cfc.svs,Tissue Slide
4f9f1fce-d96e-407b-a873-56129985aece,a6064f85-52df-4fa0-b709-718a3e7e0953,TCGA-CH-5737-01A-01-TS1.ed1696b6-8897-47f6-8996-82c8521c1add.svs,Tissue Slide
4f9f1fce-d96e-407b-a873-56129985aece,493f2917-b4bb-4812-8a6f-73a86f4b7a7a,TCGA-CH-5737-01Z-00-DX1.beeda9ae-cb8c-4534-8438-081302b482cf.svs,Diagnostic Slide
4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8,8a599941-bce0-42ca-b63b-cc7bf74ca541,TCGA-ET-A2MZ-01A-01-TSA.B281BCD0-24BC-4549-839A-DFB31F2C6887.svs,Tissue Slide
4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8,c98a026b-5d8a-4760-bd54-e558f1c09f7c,TCGA-ET-A2MZ-01Z-00-DX1.EB533122-18F3-40DD-AF7B-B49629F089BC.svs,Diagnostic Slide
4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8,85b1f5a7-bba7-4f3d-ad44-7d381e3a1c60,8ef08662-aa11-40fc-a9bc-64400616c8bf.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4fba3deb-db94-44b5-a0f2-a575d270779e,745f1703-c59d-4d43-b5ba-d908bf1498c3,TCGA-E2-A14R-01Z-00-DX1.DDE62ED5-1FC0-4B3B-A874-95C08B33AB20.svs,Diagnostic Slide
4fba3deb-db94-44b5-a0f2-a575d270779e,6e8e0eef-1fc8-446c-9038-3a06657784ec,0c087071-89ba-4fc8-ab47-c4f1c60fa24c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4fdc9f5a-7ba1-4f80-b3db-2b7cbe505217,55e02ee7-ddca-440f-a57a-4c4e50e157f2,fcb8b926-8d57-403d-9c86-e4f70718fc48.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4fdc9f5a-7ba1-4f80-b3db-2b7cbe505217,edbf2d25-142a-4fd9-ac08-6e99ecf03292,TCGA-TK-A8OK-01A-02-TS2.D78A81E7-06ED-4CC3-B1D0-8FF0C4AA8CA4.svs,Tissue Slide
4fdc9f5a-7ba1-4f80-b3db-2b7cbe505217,38d8f020-6021-476d-9e11-ca1fdd13b949,TCGA-TK-A8OK-01Z-00-DX1.84B8868B-A4BE-4DA6-9466-AE016DADC7C3.svs,Diagnostic Slide
4fed8f7a-7ff9-4566-8094-27bdb6ee6b12,eb5c3255-0508-4fb4-82f6-ef8a62bae858,TCGA-DX-A8BZ-01Z-00-DX1.86BAB60B-FCF6-4FC6-B586-75030B26DF8B.svs,Diagnostic Slide
4fed8f7a-7ff9-4566-8094-27bdb6ee6b12,28a94201-7886-4c91-9665-244fc483caa4,37ca9503-d056-40b8-9725-2a613bb74d8e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
4fed8f7a-7ff9-4566-8094-27bdb6ee6b12,a3b6c519-77a7-4996-a950-c82df3463c98,TCGA-DX-A8BZ-01A-01-TSA.918C53DF-D9D8-460E-B22C-7A9A3622DE5A.svs,Tissue Slide
4ff4d9fe-eab8-4ab3-9ae4-9f15b2581a8f,5ba44018-7df6-4d72-9e98-a1462b862cd9,TCGA-FD-A43X-01Z-00-DX1.CB2A73D9-F64C-4553-8D11-4C25CEF98C45.svs,Diagnostic Slide
4ff4d9fe-eab8-4ab3-9ae4-9f15b2581a8f,b34a139b-7cfc-4d49-819d-0d7f2262bb83,TCGA-FD-A43X-01A-01-TSA.31FFB974-C223-4FCB-AB5D-423F0CEAFF0F.svs,Tissue Slide
4ff4d9fe-eab8-4ab3-9ae4-9f15b2581a8f,212e820f-8d2f-47e4-af5a-b9d5d0f828ea,9845fb90-3c17-466c-afbe-08eae9a0663f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
50239d1d-b3a4-4240-ab83-b24ba67b1299,7465feed-99bd-4934-82f1-9de0974a724a,TCGA-CV-5977-01A-01-BS1.9cd90234-ae2a-468d-88d8-e29b675db22d.svs,Tissue Slide
50239d1d-b3a4-4240-ab83-b24ba67b1299,7cb360b5-2a40-406b-a991-8f8a5a4e22bd,9c48aaa6-3d71-47aa-af9b-c5a0e89b0045.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
50239d1d-b3a4-4240-ab83-b24ba67b1299,ca7639c2-88b6-4e8e-82b4-6964ea476f86,TCGA-CV-5977-01Z-00-DX1.DF714997-E628-476C-BD4A-CEB52FEDABD3.svs,Diagnostic Slide
50239d1d-b3a4-4240-ab83-b24ba67b1299,9462c67c-dad2-469e-9c19-e1e87fd95a8c,TCGA-CV-5977-01A-01-TS1.a7beea2b-b335-4081-9a33-db2c6c67f9ee.svs,Tissue Slide
502f47db-7d3d-4081-ab15-1c38e7e78652,f78fddcd-0178-4f1c-9a5f-af916f4b1c69,TCGA-02-0440-01A-01-BS1.0533791d-c86b-429f-b5e5-0c1add17c51d.svs,Tissue Slide
502f47db-7d3d-4081-ab15-1c38e7e78652,068f5dbb-2a77-43bf-9e26-21630db295be,TCGA-02-0440-01Z-00-DX2.713DD2B7-CCCB-4E75-B51C-92790BFFB035.svs,Diagnostic Slide
502f47db-7d3d-4081-ab15-1c38e7e78652,00e49ebc-adc3-4179-9a5b-ff97f20de671,TCGA-02-0440-01Z-00-DX1.4fef88c9-eff7-4e00-be19-d0db2871329a.svs,Diagnostic Slide
502f47db-7d3d-4081-ab15-1c38e7e78652,ff88dbe5-f7ea-4cd4-912a-b3aa18c2170c,TCGA-02-0440-01A-01-TS1.c66e12ca-92ad-4550-9293-0a299060f0ff.svs,Tissue Slide
503a9c0b-64b8-41b9-a44f-9cbff9cefbad,d821641c-a843-442f-b537-bfc167d7fb53,TCGA-AK-3430-01A-01-TS1.b3930d85-b6dc-49c9-8a5b-c529a3b7603d.svs,Tissue Slide
503a9c0b-64b8-41b9-a44f-9cbff9cefbad,446c378f-f171-4101-a32a-561413f79fac,TCGA-AK-3430-01Z-00-DX1.71713A92-C495-414B-B3FD-1CF5D0D9F105.svs,Diagnostic Slide
503a9c0b-64b8-41b9-a44f-9cbff9cefbad,f84c0af2-89e9-4190-8121-df938b65fb0e,TCGA-AK-3430-01A-01-BS1.1ba811d9-4ede-43f1-bfe2-b11db2e00481.svs,Tissue Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,11f6f9b0-6ed2-420b-860d-319846be70e1,TCGA-DX-A8BH-01A-01-TSA.9105646A-42D7-484C-B9F3-0FBBA675154D.svs,Tissue Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,6ff7304b-6298-401d-8a21-2d1a9e2fc9ab,38b72b2d-01ba-4ef3-82e2-f80b3265f6ad.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
505dc15c-4f74-43de-8eaf-32b7d7515edb,2dab6866-7d59-442f-adf5-22560f364731,TCGA-DX-A8BH-01Z-00-DX3.EC073632-1331-4789-9508-149DADEA58AD.svs,Diagnostic Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,201f5aa0-5c55-4682-9c67-46530f0f018a,TCGA-DX-A8BH-01Z-00-DX1.EB0C1399-17BB-4A70-80F0-4788A83CE681.svs,Diagnostic Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,eda24087-80bc-4efb-937e-aefe20b1b3ad,TCGA-DX-A8BH-01Z-00-DX2.0D42A196-033C-4132-BEEC-86AFD2EF42C4.svs,Diagnostic Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,cc523803-e6be-4c50-99d0-bff12cf3d874,TCGA-DX-A8BH-11A-04-TSD.4D6551FC-225A-4759-A55C-A69A9FBAC8DF.svs,Tissue Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,063a593b-8237-43c2-ad0e-97173f9b5c7e,TCGA-DX-A8BH-01Z-00-DX5.6B898E9A-DC8C-40E6-A809-9E0C623A6459.svs,Diagnostic Slide
505dc15c-4f74-43de-8eaf-32b7d7515edb,07746bc8-16fc-4884-a0fa-14854db1cdf3,TCGA-DX-A8BH-01Z-00-DX4.402F8A31-FD59-45FB-AAE1-37EE585CF00F.svs,Diagnostic Slide
50603cc6-42e6-412f-ab07-4805f728e6b6,edefa0af-cf9c-4420-a53f-e2591c34ed17,TCGA-32-2632-01A-01-TS1.224bf7dc-13a3-4c14-b1d9-331f25a9c796.svs,Tissue Slide
50619f8c-10aa-464a-a227-90a7aa6ffd43,a37587aa-2e1f-42f5-a691-c4a41ae79ea9,922ac2aa-8619-47ef-99d8-160e19861f57.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
50619f8c-10aa-464a-a227-90a7aa6ffd43,71a63e8f-94a5-461d-9e3d-f250ad71c62e,TCGA-BH-A18K-11A-02-TSB.692472e0-9710-43c1-9097-fdde76941d94.svs,Tissue Slide
50619f8c-10aa-464a-a227-90a7aa6ffd43,8392bd5e-7bc9-400b-83cd-2ba23cf688b2,TCGA-BH-A18K-01A-01-TSA.a5f7c256-0630-4e98-964e-09352b34a53d.svs,Tissue Slide
506c7c3d-c414-4fc7-963d-e77106b501fb,11c6f1af-8d4f-4034-beea-3f1625577bf8,fa9b149c-b8a4-49e4-94b3-61ecc6e9d1dd.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
506c7c3d-c414-4fc7-963d-e77106b501fb,12683293-f898-4c63-a4ba-7046d7731055,TCGA-IE-A4EJ-01Z-00-DX1.D1F60667-AE35-4920-BA47-7FF09D19EE54.svs,Diagnostic Slide
506c7c3d-c414-4fc7-963d-e77106b501fb,2e84dad0-ace6-43ba-80f7-b3c3abb76cf8,TCGA-IE-A4EJ-01A-01-TS1.E36A4B57-E3A5-4F30-BC2C-993731D2CDE3.svs,Tissue Slide
5075cdc1-1b7c-4e25-98ea-fb568bd35f2d,02fedccd-7f27-4f9d-82f2-e3228220038d,TCGA-36-2537-01A-01-TS1.08d3a104-f56e-41fc-8bda-30f62ff0ca1c.svs,Tissue Slide
508bf716-46f9-44dc-8e39-09261dfb073e,9947ac30-3eaa-4954-ab30-9e9f80e07e27,TCGA-EO-A22R-01A-01-TSA.2F6D56AC-7E3B-4AF8-A457-3A6995DCDE26.svs,Tissue Slide
508bf716-46f9-44dc-8e39-09261dfb073e,d3f8ca31-b1f3-4b37-8823-6c386d1def68,TCGA-EO-A22R-01Z-00-DX1.4741D94B-5C0F-467A-A228-7C100A8D97B4.svs,Diagnostic Slide
508bf716-46f9-44dc-8e39-09261dfb073e,0c60c631-4f13-4992-bfd1-893d6d17e9d6,e61b4b6e-6426-41a8-a959-99d300d5c531.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
508bf716-46f9-44dc-8e39-09261dfb073e,e87bfb68-2435-44bf-a45d-499869241368,TCGA-EO-A22R-11A-01-TS1.F63CC8A0-F9DB-4036-BE52-2C5701E8F898.svs,Tissue Slide
50d1d4af-7d62-4c48-88c1-890bb2370353,f5c515e6-1766-49db-82a9-ffeed713b4e7,TCGA-RR-A6KC-01A-03-TSC.1EF4AA85-F04F-415D-A18C-2D0B378302C1.svs,Tissue Slide
50d1d4af-7d62-4c48-88c1-890bb2370353,78619b2d-0697-48f2-b976-69ca6fb25c52,TCGA-RR-A6KC-01Z-00-DX1.1D8F656F-9A5D-4143-847F-DD47B79E15E4.svs,Diagnostic Slide
